ds,yhat,yhat_lower,yhat_upper
2021-02-27,1819.585625324267,1751.4678767111868,1890.2246315691652
2021-02-28,1729.1190479374013,1662.7765593689078,1798.8254133120051
2021-03-01,1681.7617706443043,1615.3081173524254,1744.2649704731637
2021-03-02,1707.4081389879987,1643.4317331524678,1773.33817117495
2021-03-03,1790.826598951952,1717.4950009902368,1856.9216036480086
2021-03-04,1868.7703273036857,1806.73576231059,1932.3442428415576
2021-03-05,1886.6439540197364,1818.0912641797522,1956.1962548252939
2021-03-06,1842.0572299650023,1778.8496685180476,1903.322198975462
2021-03-07,1750.970120662668,1683.7927926947534,1814.312747643074
2021-03-08,1702.950888705747,1636.8177613590353,1762.4359226487766
2021-03-09,1727.9036309064302,1660.7090109670896,1797.5601254665673
2021-03-10,1810.6075668914755,1745.3685261571695,1876.6579983028637
2021-03-11,1887.8273663374903,1823.994515191716,1951.0284376107923
2021-03-12,1904.9795481625,1839.8437760588636,1970.9147110413646
2021-03-13,1859.6858136730266,1792.7533666130166,1919.0229280093752
2021-03-14,1767.9178073727412,1701.5396532634495,1833.2359661185583
2021-03-15,1719.254871363429,1656.4120880838354,1780.0146971348986
2021-03-16,1743.6112751173887,1680.6870360623693,1814.3775747208263
2021-03-17,1825.775222963538,1760.6871316990305,1892.9856648686477
2021-03-18,1902.5189350604223,1833.9298192028527,1969.5021451668824
2021-03-19,1919.2648420429357,1849.1725668913703,1986.0109373085093
2021-03-20,1873.6387615968877,1805.838159251566,1942.7270324421659
2021-03-21,1781.6145516930228,1719.708809633944,1848.2169066486963
2021-03-22,1732.7718153838252,1668.1612116614635,1799.0253902972538
2021-03-23,1757.0231336865063,1693.5724679867749,1824.5166152264578
2021-03-24,1839.153131485161,1775.6606082016328,1904.5632133884674
2021-03-25,1915.9286694360928,1853.8557316027598,1984.6640073429137
2021-03-26,1932.765198392261,1866.923532827556,2001.7929786808195
2021-03-27,1887.280139533419,1824.1112194840177,1955.2173997313191
2021-03-28,1795.4377786330883,1731.2874127858315,1862.1629272390364
2021-03-29,1746.807242024903,1680.2728434151861,1809.4402807051626
2021-03-30,1771.2900226499517,1705.5215950467602,1840.6827032520455
2021-03-31,1853.65935239448,1789.7723513254107,1921.2064583707124
2021-04-01,1930.6707047024338,1867.8475878605925,1994.3862025606697
2021-04-02,1947.7284549323278,1887.6205759797515,2011.6418074026037
2021-04-03,1902.4395528469083,1838.682541394637,1966.9503242625444
2021-04-04,1810.758687368558,1741.8555909562679,1873.4381715269926
2021-04-05,1762.2465036034334,1694.6025427604864,1828.168700514771
2021-04-06,1786.7973339229452,1721.0669926116814,1851.8043820444182
2021-04-07,1869.178733863475,1802.8156042463368,1930.643713322085
2021-04-08,1946.142102683763,1883.856080139567,2008.4452018001307
2021-04-09,1963.0894133169318,1891.8519645963731,2025.3608419144682
2021-04-10,1917.6269048478684,1848.4153698532498,1984.0913729528736
2021-04-11,1825.7102179056,1754.8064563428445,1890.564342130499
2021-04-12,1776.9025346950907,1708.5331609603184,1841.8063451604944
2021-04-13,1801.1021886022195,1733.752377388046,1867.8545017914562
2021-04-14,1883.0820385763764,1819.953106644327,1949.5038278212837
2021-04-15,1959.5998937210584,1891.291053006014,2022.0866024828592
2021-04-16,1976.0650194054715,1915.094756496392,2044.8609169982708
2021-04-17,1930.0915853472777,1859.0112891920405,1991.2398384346686
2021-04-18,1837.6435439162299,1774.1184363182351,1901.0431542472315
2021-04-19,1788.2925085171987,1724.1433358013485,1854.770884047878
2021-04-20,1811.9451051586766,1746.3745040075553,1880.436244211258
2021-04-21,1893.3821003414685,1832.9574243803784,1962.9874178929724
2021-04-22,1969.3685981842905,1904.8044715939366,2036.34761913753
2021-04-23,1985.3203448734691,1917.4676272665636,2051.6723240871497
2021-04-24,1938.8570067717137,1872.3551889634748,2004.4745103066475
2021-04-25,1845.9469152437573,1779.5448087705029,1908.671790632796
2021-04-26,1796.1648516604728,1732.6888693580504,1860.505614420932
2021-04-27,1819.4193479587611,1759.7802258390232,1887.420400292997
2021-04-28,1900.491806810012,1835.9116988331575,1968.910855559495
2021-04-29,1976.1467338226537,1912.0080555772727,2044.332312404388
2021-04-30,1991.7981180183667,1926.5317328128942,2063.2368160509445
2021-05-01,1945.062823765985,1879.302578906611,2011.8499327579073
2021-05-02,1851.905482903893,1791.4585775740866,1916.6485718635847
2021-05-03,1801.8964551289775,1731.2687067765098,1873.1916752870022
2021-05-04,1824.9393257942625,1757.7552818801935,1889.2185600909245
2021-05-05,1905.8102382665707,1840.3163828908655,1967.3613903971143
2021-05-06,1981.2683459360508,1918.030486234259,2048.8276220573653
2021-05-07,1996.722412964061,1932.9710873150198,2061.294577357947
2021-05-08,1949.7844175283449,1881.1221984525976,2010.1639403210036
2021-05-09,1856.4146429643188,1793.1594085717568,1922.0619619026552
2021-05-10,1806.1798143023166,1740.5480203165093,1865.9430025375761
2021-05-11,1828.9807453155424,1764.524657897385,1893.4999773496188
2021-05-12,1909.591787791323,1844.8602878133509,1974.570735738023
2021-05-13,1984.7713641410417,1922.5745628299069,2052.2838584494866
2021-05-14,1999.9286092803206,1939.3891837189624,2061.577813362971
2021-05-15,1952.6769760053812,1887.0276631027843,2017.0690762868205
2021-05-16,1858.979285240753,1796.451715585682,1925.7876478909932
2021-05-17,1808.4057837578046,1747.2618941508335,1875.5804656018136
2021-05-18,1830.8616750527424,1764.8572387642503,1896.7555955923153
2021-05-19,1911.1264192328863,1842.6883232086825,1985.0221613699716
2021-05-20,1985.9640878851767,1921.8957002470336,2046.9823320412193
2021-05-21,2000.7898056735062,1933.8413893498284,2065.9148372266463
2021-05-22,1953.2231394817377,1889.146118256487,2017.1819051730438
2021-05-23,1859.232923630203,1797.1545340873272,1925.858065101056
2021-05-24,1808.3950912630053,1736.6664069582496,1875.3661849405703
2021-05-25,1830.6199851776432,1767.9529965730578,1897.8313802933435
2021-05-26,1910.691451405377,1844.0058531590148,1972.3574561619052
2021-05-27,1985.3770085799806,1920.6923869854963,2050.5710456967818
2021-05-28,2000.0941312964587,1935.571423694434,2064.4686587471747
2021-05-29,1952.4635139288896,1883.5418316495723,2012.1610708512762
2021-05-30,1858.4538080623142,1792.7816258467144,1926.078829720317
2021-05-31,1807.6394071246984,1744.1438148625077,1874.0319003449931
2021-06-01,1829.927753695469,1762.6063562095535,1897.8887648885805
2021-06-02,1910.0984736534404,1844.8130822634405,1974.081677917397
2021-06-03,1984.9136296592653,1916.5607935229962,2048.0681527883335
2021-06-04,1999.7841302578984,1932.1349994938887,2066.0826683903456
2021-06-05,1952.323157803035,1885.498584672863,2018.2712918003917
2021-06-06,1858.4911038592697,1789.3717022018614,1922.24870572623
2021-06-07,1807.8535800446998,1741.468537943888,1873.6808446063692
2021-06-08,1830.3089732301548,1764.8207773723402,1895.2378352726887
2021-06-09,1910.6278419253688,1840.5297544773157,1979.3129348579153
2021-06-10,1985.5634385059116,1919.6093974106666,2051.6810432773514
2021-06-11,2000.5183854132024,1936.5561693757447,2062.460141499766
2021-06-12,1953.098360340464,1889.2761577058047,2015.749056132554
2021-06-13,1859.2572710762552,1797.6525379878049,1928.7961560554954
2021-06-14,1808.555480439695,1741.2908728679542,1873.2352905079174
2021-06-15,1830.887543383629,1760.2426449529119,1896.66459123139
2021-06-16,1911.0217471619171,1846.013483193509,1975.0500577485632
2021-06-17,1985.7107343731404,1923.4748226281988,2052.66612039421
2021-06-18,2000.3582334247146,1939.143483318065,2067.2013978895907
2021-06-19,1952.572749204358,1888.6984931117763,2023.6161148381186
2021-06-20,1858.3126938679181,1793.4184833051363,1923.882853569112
2021-06-21,1807.1445188785874,1745.4550168856783,1876.34543627161
2021-06-22,1828.9703125643293,1768.2312662541362,1893.2739546555013
2021-06-23,1908.567157690095,1839.2665719869353,1976.1973885134353
2021-06-24,1982.697533774029,1917.5139180134831,2048.775391941472
2021-06-25,1996.7757948000717,1929.5332018383433,2063.693419416955
2021-06-26,1948.4215822114384,1877.617987328023,2013.7609560429032
2021-06-27,1853.6046610001413,1786.9660069522536,1914.464051163257
2021-06-28,1801.9027484919154,1733.8660674202388,1868.2762448689152
2021-06-29,1823.2288088717548,1754.7834130722495,1891.3903731477237
2021-06-30,1902.4011829190329,1835.8371388778928,1966.8956495906882
2021-07-01,1976.1605155866214,1908.1238751519745,2041.7755796413057
2021-07-02,1989.92918163388,1928.5715340521267,2060.2091095665787
2021-07-03,1941.3334152012876,1876.878559923784,2008.3287108604043
2021-07-04,1846.3479683189357,1773.1815808569204,1906.2741971868702
2021-07-05,1794.553807136086,1729.660801279536,1859.4347337240201
2021-07-06,1815.8653229164804,1751.9327077632352,1882.244580230693
2021-07-07,1895.0693637084469,1827.6282448162374,1956.8547137952053
2021-07-08,1968.9353810707662,1906.497752108366,2032.196068773515
2021-07-09,1982.881730136683,1916.37376211812,2048.1745414038123
2021-07-10,1934.5289882470947,1869.3509649861812,1997.4976697747027
2021-07-11,1839.8447828706628,1776.6874873501533,1908.4105654586303
2021-07-12,1788.4016987732111,1722.4790698397417,1855.9584602225245
2021-07-13,1810.1047352621622,1746.6724884034618,1877.8655240004991
2021-07-14,1889.7306121241995,1823.7988584864738,1951.1135662281508
2021-07-15,1964.038210492261,1895.3220008860048,2027.4550181887791
2021-07-16,1978.4351781576356,1912.437088070117,2045.0112141679472
2021-07-17,1930.5315554553788,1865.3440722124099,1996.3722751403895
2021-07-18,1836.2849032438526,1771.6164667120142,1899.213695598641
2021-07-19,1785.2584939529972,1716.0546909607835,1850.005656870991
2021-07-20,1807.3490280098883,1749.5353487044702,1873.8314723731535
2021-07-21,1887.326166475713,1825.2379523831642,1952.775616900689
2021-07-22,1961.9431593143129,1897.2307594985805,2025.879600951177
2021-07-23,1976.6035931790768,1909.8533496103742,2042.057291818964
2021-07-24,1928.915110571123,1859.114565793703,1995.3969938643015
2021-07-25,1834.8345791104057,1767.1765642739517,1897.5068542219715
2021-07-26,1783.9262706958184,1718.812021610074,1847.3400775916077
2021-07-27,1806.0895133023605,1740.0665197148085,1866.013765296302
2021-07-28,1886.0981082911155,1823.6755227237227,1951.716616899298
2021-07-29,1960.7107962851944,1894.5533360446832,2021.9098859245387
2021-07-30,1975.337800575379,1909.338170344316,2034.7452985699008
2021-07-31,1927.594306310259,1859.9709472842299,1990.1030957252108
2021-08-01,1833.445361740735,1768.6198227852005,1904.1188972848915
2021-08-02,1782.463769720477,1717.2218704743489,1848.5031962840812
2021-08-03,1804.5574412909114,1745.485768583042,1869.2332564134185
2021-08-04,1884.50851367635,1819.8176512485395,1947.9960214286757
2021-08-05,1959.0835252808047,1895.3108301589803,2025.7230175769516
2021-08-06,1973.699685982031,1908.252574282032,2043.172593481105
2021-08-07,1925.9781098143112,1860.2718098164255,1995.947700115538
2021-08-08,1831.888504377739,1762.7677924837128,1897.0414517831568
2021-08-09,1781.0068922188277,1715.2294984166313,1849.297291627448
2021-08-10,1803.242841805904,1736.4588411007528,1871.959582490063
2021-08-11,1883.3785147846413,1814.1026743286805,1954.306133613379
2021-08-12,1958.1788248741416,1896.0884875414786,2017.3873089301353
2021-08-13,1973.057747799019,1908.5993284642668,2038.2486209838003
2021-08-14,1925.6316486986611,1857.606826640609,1989.0081922882187
2021-08-15,1831.8641189861862,1760.2879083284274,1894.1912158756936
2021-08-16,1781.3238938521486,1712.4796931467288,1843.025413979831
2021-08-17,1803.912322430628,1742.156673873161,1866.3187083224273
2021-08-18,1884.4026902747928,1818.01443566919,1952.0524955913477
2021-08-19,1959.5506812770432,1893.8598961436883,2019.9754101375286
2021-08-20,1974.7610091986917,1905.9575227525659,2037.064082574347
2021-08-21,1927.6410753452692,1859.72174985701,1992.3838305778468
2021-08-22,1834.1461340103917,1766.0197166099395,1897.7533886003682
2021-08-23,1783.8375264616864,1718.3989590626682,1851.8065628433878
2021-08-24,1806.6104453445175,1743.5103349553815,1877.8676465046478
2021-08-25,1887.2335189841776,1820.747510805526,1953.253464214902
2021-08-26,1962.459494801328,1894.774511382553,2027.0858225625009
2021-08-27,1977.6920432809961,1912.8477196697834,2044.3170509175975
2021-08-28,1930.5395330909819,1862.2399838544445,1993.0606450025816
2021-08-29,1836.9602540336862,1767.2565288333324,1901.998603982914
2021-08-30,1786.5206454782926,1719.2266841832368,1849.192336623381
2021-08-31,1809.1229907880013,1746.5974996443488,1877.8928582758442
2021-09-01,1889.5448683447953,1825.4491503065935,1955.5900200122696
2021-09-02,1964.5496399910433,1897.3597069752632,2027.2882545526184
2021-09-03,1979.5530037248425,1914.519066084361,2043.7858377279397
2021-09-04,1932.1764669683487,1869.9955365376936,1997.78052323279
2021-09-05,1838.39222500246,1770.873912510296,1908.0320551898378
2021-09-06,1787.7810114290537,1726.7953377924139,1855.1000792674824
2021-09-07,1810.25939154057,1742.174145130359,1874.8910849437423
2021-09-08,1890.6188004293008,1826.334732955449,1955.937460364724
2021-09-09,1965.6356184276865,1899.1522311705187,2029.8990754091583
2021-09-10,1980.7373227049275,1912.2137128180925,2046.554059993775
2021-09-11,1933.5555831873082,1867.9957562381821,2000.1155920750957
2021-09-12,1840.0707987618619,1779.5987271438585,1912.0975172567262
2021-09-13,1789.8696511815983,1721.2424514104334,1857.3141125778259
2021-09-14,1812.87215695574,1744.9555287728494,1876.071352359315
2021-09-15,1893.8705270649662,1827.0361990957158,1960.1416546374903
2021-09-16,1969.6391334046891,1902.9472476686979,2034.5304823534454
2021-09-17,1985.6006252413636,1916.9316688033846,2055.7479300261502
2021-09-18,1939.3790662630981,1871.6288044369762,1999.2054082795555
2021-09-19,1846.9445884914626,1780.990313636166,1912.374341764809
2021-09-20,1797.8711386114494,1733.8682633843487,1864.1113329319553
2021-09-21,1822.0637930172759,1752.295704749239,1888.8757856790842
2021-09-22,1904.297945378263,1835.9281963599758,1969.3616674484706
2021-09-23,1981.3296576993444,1923.1089785573479,2051.9517530323806
2021-09-24,1998.5622085235152,1932.578291252561,2061.6024087779515
2021-09-25,1953.5996977974241,1886.0032169289889,2013.6870485673667
2021-09-26,1862.3921924315146,1797.9504439844768,1927.5463799786237
2021-09-27,1814.4939750783783,1752.5835860852694,1881.2078146056251
2021-09-28,1839.7913589233344,1770.8666648363742,1907.1155440128723
2021-09-29,1923.042358703232,1861.4840934334675,1990.5287848490627
2021-09-30,2000.9874956306764,1935.492545453378,2070.54194561758
2021-10-01,2019.0167572412859,1951.646016554091,2085.816316725892
2021-10-02,1974.7235600791448,1906.0603235189442,2038.2062382955132
2021-10-03,1884.0501890047851,1817.68472377418,1949.5708469561137
2021-10-04,1836.5462670543714,1770.1171196460393,1904.1480638205398
2021-10-05,1862.0967119664333,1796.6197834483785,1927.6675191947265
2021-10-06,1945.4614650054802,1879.2751026342469,2012.4810843149564
2021-10-07,2023.3862674495208,1962.6260475100269,2089.7379196961147
2021-10-08,2041.2695057660103,1974.5018957942723,2101.7464833256554
2021-10-09,1996.7159757579761,1931.7521381847148,2063.0232572562977
2021-10-10,1905.682044135755,1842.1474433833232,1969.2754309966915
2021-10-11,1857.7337682993434,1793.2405966660997,1922.1758194234383
2021-10-12,1882.7744393251635,1823.3054946596715,1951.4987568936936
2021-10-13,1965.583844444332,1902.3829579764142,2035.2910623240336
2021-10-14,2042.9285365364017,1976.7501788294026,2109.8426652285257
2021-10-15,2060.228144998515,1996.5052654514775,2129.4508508476933
2021-10-16,2015.1085924132506,1950.4291824226243,2078.5087237447383
2021-10-17,1923.560465265636,1857.6747917554676,1990.1436151945845
2021-10-18,1875.1553380241953,1815.9056544428327,1941.3816248265277
2021-10-19,1899.8140819546632,1834.927878839876,1967.096393937535
2021-10-20,1982.3319162879216,1914.1688097583908,2053.405855472762
2021-10-21,2059.4882776642507,1992.7149935709474,2124.791587726482
2021-10-22,2076.712797866321,2017.8402535314094,2146.152325450859
2021-10-23,2031.63826333067,1968.2559681990176,2090.1317124932966
2021-10-24,1940.2450565213646,1873.808993750229,2004.675921600142
2021-10-25,1892.1186593544141,1829.525000255501,1958.8562140556148
2021-10-26,1917.1767003417706,1850.7560825983974,1982.5396427622538
2021-10-27,2000.2078552072628,1934.6040453455514,2064.001606464939
2021-10-28,2077.9818983756245,2012.204870674754,2144.624477868552
2021-10-29,2095.915945723293,2026.7259116473097,2167.2346954597383
2021-10-30,2051.6277549903743,1988.636800982961,2118.984846614139
2021-10-31,1961.0805747812944,1895.2913270439756,2025.5679189518803
2021-11-01,1913.8411113823204,1850.8013775787924,1978.9177175722755
2021-11-02,1939.8070825720408,1874.8339419634863,2002.6874104363224
2021-11-03,2023.746654535049,1956.6549120539444,2091.4388129547815
2021-11-04,2102.4090448204797,2036.0564657967827,2170.5162301598098
2021-11-05,2121.1913168837896,2057.19969398366,2180.9499664338855
2021-11-06,2077.6922177572615,2010.4706892982467,2139.8514246788513
2021-11-07,1987.857535347249,1927.5578141230135,2056.6764680324704
2021-11-08,1941.23853095015,1879.3947483844959,2004.8212362757324
2021-11-09,1967.7199037188034,1904.2434946498922,2033.1024914515715
2021-11-10,2052.0595722601292,1983.011222129871,2116.292038207258
2021-11-11,2130.999547197271,2061.5316364650494,2195.6994541579347
2021-11-12,2149.9329131816667,2078.156913587372,2211.882243163018
2021-11-13,2106.4577671192383,2042.1934077324638,2175.3068094302525
2021-11-14,2016.522586684262,1951.4642768932972,2086.280063060475
2021-11-15,1969.6845847435984,1907.3778565556017,2033.1002549170735
2021-11-16,1995.8375088858597,1934.6191956487717,2059.1314216539886
2021-11-17,2079.751176041101,2012.597796443414,2151.030114524708
2021-11-18,2158.18202306586,2091.7082772064396,2223.741453302661
2021-11-19,2176.5397008202485,2109.7978748229457,2238.0393208896235
2021-11-20,2132.4405693089793,2066.6989654946065,2201.6250220061693
2021-11-21,2041.8525802178876,1978.1566266095736,2108.010694218053
2021-11-22,1994.3531158384174,1929.9029815853055,2059.215798796598
2021-11-23,2019.8562576792788,1957.9582926798673,2093.47867134164
2021-11-24,2103.151789199719,2034.3535378047713,2170.497070054765
2021-11-25,2181.0152279298704,2116.353277741552,2245.810184903409
2021-11-26,2198.8739284420353,2140.515183886457,2268.4409876044247
2021-11-27,2154.3601268425373,2087.326170535264,2220.926636307091
2021-11-28,2063.455425021479,1998.6991030078796,2134.7920374250643
2021-11-29,2015.7482940348375,1945.0514086668636,2084.47047476202
2021-11-30,2041.1610785093512,1975.514207238758,2108.764559076298
2021-12-01,2124.4888130661825,2061.5281547269883,2189.5457132391653
2021-12-02,2202.5091504026364,2136.829898475734,2269.5999314022506
2021-12-03,2220.6484445574256,2159.819411354103,2285.2495140380715
2021-12-04,2176.534859768733,2114.284280675695,2242.4035115111483
2021-12-05,2086.143000558318,2017.5795360413035,2155.0563842183133
2021-12-06,2039.0516376013393,1970.2403871742797,2103.318714783727
2021-12-07,2065.1710043688417,1995.8877435583458,2130.135759405452
2021-12-08,2149.2819667694184,2086.8553362611815,2217.8085608562587
2021-12-09,2228.1463550405906,2161.082099443566,2291.9244186875662
2021-12-10,2247.1734897336446,2181.558382817477,2311.6069940487373
2021-12-11,2203.988840703233,2139.885147751629,2269.693895546502
2021-12-12,2114.5338956159494,2049.2563506211395,2177.606240223879
2021-12-13,2068.369610755124,2004.3952642663394,2132.8685623281654
2021-12-14,2095.3890940518454,2028.5524465116787,2158.9565033955582
2021-12-15,2180.3572156086166,2117.8513733956515,2248.390803301118
2021-12-16,2260.021341869339,2197.3560447732075,2324.2784466485923
2021-12-17,2279.778214558629,2220.473522324104,2344.781081052362
2021-12-18,2237.2278229217814,2168.168927101399,2303.970547135716
2021-12-19,2148.3187441781392,2083.264259161055,2213.475836903345
2021-12-20,2102.606507746758,2043.8406376221114,2166.1632119003475
2021-12-21,2129.981441464717,2066.8156561481132,2200.3929836114653
2021-12-22,2215.2082879545114,2148.369687827451,2277.913926587381
2021-12-23,2295.0368693923033,2226.2071051067906,2359.318046494828
2021-12-24,2314.8688248607505,2252.337218774597,2381.810902474024
2021-12-25,2272.311273901602,2206.587564876911,2334.06812383087
2021-12-26,2183.3218881359703,2115.6085809534557,2253.4463962934483
2021-12-27,2137.466935097081,2075.973301625927,2209.9011205290494
2021-12-28,2164.6487624754127,2099.5003375617393,2232.3666987308734
2021-12-29,2249.645021990297,2182.7914149792055,2314.3666626995114
2021-12-30,2329.2189229451888,2266.387661566791,2398.9282953174406
2021-12-31,2348.7855518752094,2281.0691233621055,2416.8801804214118
2022-01-01,2305.9651241581882,2239.823446285821,2366.104348729002
2022-01-02,2216.727661420622,2148.5015075764904,2279.9409443408117
2022-01-03,2170.650670189961,2103.6098682154884,2233.785010503608
2022-01-04,2197.646300328898,2130.5074016464173,2264.7817096712047
2022-01-05,2282.5002915404075,2220.0609993743087,2347.4913332144984
2022-01-06,2361.98200555593,2295.6305489086058,2429.617560447601
2022-01-07,2381.510586253813,2317.478086681351,2451.7204097083973
2022-01-08,2338.7081175380213,2274.6025857018913,2401.302395414511
2022-01-09,2249.544274792608,2185.885117891835,2313.9239993030133
2022-01-10,2203.5940453400713,2136.850240842881,2273.2310307608673
2022-01-11,2230.764994402262,2165.1833139297187,2291.829786183959
2022-01-12,2315.8363809187613,2252.2191395999726,2379.2902770745445
2022-01-13,2395.5694150953973,2332.4881440900435,2463.9978413816057
2022-01-14,2415.3736925965595,2349.3157883326244,2481.4283204501685
2022-01-15,2372.8606665006337,2311.291531846085,2443.891388507393
2022-01-16,2283.988643017576,2216.0116288151135,2347.720305384789
2022-01-17,2238.3208657700166,2173.8668126794864,2304.5735894772747
2022-01-18,2265.7531540239524,2199.8630179882616,2329.6586230866897
2022-01-19,2351.0533879517357,2282.039178766547,2414.1608909207466
2022-01-20,2430.9721217082624,2363.732836511379,2496.032090870522
2022-01-21,2450.9093486368465,2381.6322094342495,2513.29781846628
2022-01-22,2408.468269957956,2342.0406381784533,2475.8713565831454
2022-01-23,2319.600544247163,2250.1003058756464,2381.6842691382117
2022-01-24,2273.864575174644,2206.430387506967,2336.882544361765
2022-01-25,2301.1532971075308,2238.4205908964286,2367.7816446947313
2022-01-26,2386.2337475901427,2322.4624360006396,2450.7646784364697
2022-01-27,2465.857705236338,2403.6899810202103,2532.6343683895993
2022-01-28,2485.4284169833913,2417.3413340839984,2550.136915001244
2022-01-29,2442.5542675686356,2382.0488474548174,2511.1181667873643
2022-01-30,2353.1938718639703,2289.1212800666453,2415.561428636057
2022-01-31,2306.914152575928,2241.7971197992683,2371.597986402662
2022-02-01,2333.6178695076997,2268.281377954462,2397.583650023807
2022-02-02,2418.082897319267,2351.9936091508453,2480.77983912846
2022-02-03,2497.0725388760216,2431.6252974762,2562.108944156761
2022-02-04,2516.0019104403395,2449.290573680493,2585.7460675066422
2022-02-05,2472.49125706063,2409.9008819512806,2537.3459457757895
2022-02-06,2382.510694303767,2317.4356064451244,2444.538996335078
2022-02-07,2335.6379468983723,2267.8856729657427,2399.2498439091446
2022-02-08,2361.7855610800593,2298.3170590022414,2425.83285692095
2022-02-09,2445.7398969686387,2378.5135769848425,2514.201309388189
2022-02-10,2524.2711969702514,2456.0726341462087,2586.891818648213
2022-02-11,2542.7997711962116,2477.3423147235458,2606.2660902911566
2022-02-12,2498.949168898489,2426.849717584258,2565.387774296453
2022-02-13,2408.690831329058,2342.019823818533,2473.6554664391515
2022-02-14,2361.6018014715028,2300.844928288083,2426.4383520737038
2022-02-15,2387.5919676118046,2320.536223812284,2449.8748904943477
2022-02-16,2471.443145950744,2405.793493961324,2535.404454389549
2022-02-17,2549.9192953707434,2487.534563345827,2618.134189049579
2022-02-18,2568.432900827309,2503.925322188431,2631.1351025371528
2022-02-19,2524.598388315528,2459.0299669676956,2586.6332440994356
2022-02-20,2434.3770594537464,2370.0394903423994,2501.721627363811
2022-02-21,2387.335112660214,2321.6657786181763,2451.787028693929
2022-02-22,2413.3712185703066,2344.525230153597,2472.345781693612
2022-02-23,2497.25594501045,2431.253702543086,2562.8477917508435
2022-02-24,2575.7423144809427,2512.5438256874418,2642.575056788876
2022-02-25,2594.232520486892,2525.9314318710253,2654.822373130931
2022-02-26,2550.3316558633173,2488.1732999259934,2615.2293369512245
2022-02-27,2459.9929319468506,2396.884234128261,2523.31467244696
2022-02-28,2412.775947268978,2345.000178801869,2474.89466029341
2022-03-01,2438.574466234877,2368.1397802650026,2505.7648919983358
2022-03-02,2522.1559972544987,2463.2774804601036,2588.5878205938434
2022-03-03,2600.272448932443,2531.8398288829085,2664.471575468305
2022-03-04,2618.326887919605,2553.9847507718123,2684.7064287965122
2022-03-05,2573.927250529211,2511.7652641533036,2640.5193461029025
2022-03-06,2483.0314876491434,2420.4694663854616,2548.419322383987
2022-03-07,2435.2057039754022,2371.281890041467,2500.910194198458
2022-03-08,2460.3517560002424,2399.140283297219,2530.9587964082593
2022-03-09,2543.2466036666433,2475.2169024179148,2610.8379226477623
2022-03-10,2620.652701059153,2551.2589429635946,2684.9835448018625
2022-03-11,2637.9844575956536,2575.306937136105,2701.654720118255
2022-03-12,2592.861630574824,2530.793033022873,2654.7537998514267
2022-03-13,2501.2541379463787,2435.2608461644063,2562.855818081378
2022-03-14,2452.7398620151253,2388.0025472417833,2515.4453858653555
2022-03-15,2477.2319182307933,2410.41742540874,2547.91256730912
2022-03-16,2559.517693456712,2487.783839583163,2623.185825222866
2022-03-17,2636.368948044163,2569.824499485439,2702.3679929879277
2022-03-18,2653.208021359182,2585.015765517056,2720.545377236204
2022-03-19,2607.6610087792683,2538.4427552994043,2669.5928916946623
2022-03-20,2515.7024049724937,2452.8955954470844,2586.2513302611565
2022-03-21,2466.912788729018,2399.853101163185,2531.769031985371
2022-03-22,2491.206026545758,2427.864380133801,2555.8038484835624
2022-03-23,2573.3683008168523,2511.8447435722865,2640.971305853505
2022-03-24,2650.1682567963007,2583.88636719223,2712.5415945558993
2022-03-25,2667.0233062148004,2598.3850496133946,2735.433877486357
2022-03-26,2621.5529522658603,2550.8571298137217,2689.3529982801665
2022-03-27,2529.723626040775,2466.9048437848646,2597.363512090567
2022-03-28,2481.106603676988,2414.7025678267714,2556.0994272291045
2022-03-29,2505.605474312906,2443.3220376124445,2575.0321476283243
2022-03-30,2587.995456017629,2517.215072164557,2652.5300958861526
2022-03-31,2665.033848886367,2598.3362950370497,2726.7945387821655
2022-04-01,2682.126646969411,2614.0117274979953,2745.418037369852
2022-04-02,2636.8821719511275,2564.71963462486,2705.802747350046
2022-04-03,2545.2562061383105,2478.0703539289148,2609.4269635034175
2022-04-04,2496.8101863060388,2429.029079155891,2563.66400052754
2022-04-05,2521.438920727368,2455.347221717833,2586.580094964078
2022-04-06,2603.9101204275526,2536.0531711458557,2665.4495631255027
2022-04-07,2680.9750244743027,2619.4910732380918,2748.3451550905834
2022-04-08,2698.03514374591,2630.8076512712737,2763.0381703628045
2022-04-09,2652.695975741994,2588.7415571704046,2718.7291267175106
2022-04-10,2560.9121699986613,2493.58869170037,2621.222187466279
2022-04-11,2512.24570480112,2449.9217540702994,2583.1147759003725
2022-04-12,2536.593538891165,2471.735138657333,2604.908049342684
2022-04-13,2618.727031995033,2552.3363489919975,2680.060899627121
2022-04-14,2695.402418125,2628.956797577267,2762.238364434654
2022-04-15,2712.0273614129064,2650.2771550846164,2773.994192643001
2022-04-16,2666.214453386888,2601.83050875777,2733.3666359594445
2022-04-17,2573.926138410533,2507.226680805506,2638.2305594915438
2022-04-18,2524.732635724114,2458.715018011414,2589.549247004384
2022-04-19,2548.5393298756353,2484.8820939884076,2615.561812427451
2022-04-20,2630.1259315495668,2566.827039354135,2696.9522023106774
2022-04-21,2706.256700767267,2643.6264582649296,2773.094340161636
2022-04-22,2722.346769832601,2655.2603001523903,2791.0508443633184
2022-04-23,2676.0154319034064,2614.2859298486856,2741.599087745735
2022-04-24,2583.230888041871,2516.6339671338314,2650.6088171435676
